LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
1998,1,ASTORIA,0.12451506286565762
1998,1,AVALON,0.21183130525016752
1998,1,BERKELEY,0.33132677018161744
1998,1,BODEGA BAY,0.3314737312440245
1998,1,CHARLESTON (COOS BAY),0.21314789745161983
1998,1,CRESCENT CITY,0.23500471651812938
1998,1,DANA POINT,0.20726704247129465
1998,1,FORT BRAGG,0.3063317930227016
1998,1,HUNTINGTON BEACH,0.20266798373191589
1998,1,ILWACO,0.12362072315881167
1998,1,LONG BEACH,0.2027199080284531
1998,1,LOS ANGELES,0.2025668618048782
1998,1,MISSION BAY,0.20390121828518012
1998,1,MONTEREY,0.24617233536779104
1998,1,MORRO BAY,0.2146462426717694
1998,1,MOSS LANDING,0.24822224973029988
1998,1,"NATIONAL CITY",0.2043721021655611
1998,1,NEWPORT,0.17856150516331604
1998,1,NEWPORT BEACH,0.20674034106154596
1998,1,OCEANSIDE,0.20015570604032085
1998,1,OXNARD,0.2143982232773871
1998,1,PLAYA DEL REY,0.20544865950001573
1998,1,POINT LOMA,0.20461357297071228
1998,1,PORT HUENEME,0.21427703504600834
1998,1,PRINCETON / HALF MOON BAY,0.2957633660466373
1998,1,REDONDO BEACH,0.20375601594504683
1998,1,SAN DIEGO,0.20267706910057023
1998,1,SAN FRANCISCO,0.31617906407864393
1998,1,SAN PEDRO,0.2024599893155519
1998,1,SANTA BARBARA,0.2203618830230536
1998,1,SANTA CRUZ,0.25040010645398103
1998,1,SANTA MONICA,0.20544865950001573
1998,1,TERMINAL ISLAND,0.2025668618048782
1998,1,TOMALES BAY,0.3319275697008256
1998,1,VENTURA,0.21392056256670008
1998,1,WESTPORT,0.10754579427765884
1998,1,WINCHESTER BAY,0.2115941372982049
1998,2,ASTORIA,0.143564774541273
1998,2,AVALON,0.33453084624126145
1998,2,BERKELEY,0.46314720027148726
1998,2,BODEGA BAY,0.4436342137364241
1998,2,CHARLESTON (COOS BAY),0.21040522761808095
1998,2,CRESCENT CITY,0.2700609794564648
1998,2,DANA POINT,0.3384571722145755
1998,2,FORT BRAGG,0.3751442919867242
1998,2,HUNTINGTON BEACH,0.3328950064097132
1998,2,ILWACO,0.14370742449393087
1998,2,LONG BEACH,0.3299384446894017
1998,2,LOS ANGELES,0.32816956934607056
1998,2,MISSION BAY,0.3160653712139243
1998,2,MONTEREY,0.3672951814860927
1998,2,MORRO BAY,0.36267378071523965
1998,2,MOSS LANDING,0.38704024853983093
1998,2,"NATIONAL CITY",0.3146629678243298
1998,2,NEWPORT,0.1676539768388261
1998,2,NEWPORT BEACH,0.336254109782832
1998,2,OCEANSIDE,0.3231911264147077
1998,2,OXNARD,0.3632870762908863
1998,2,PLAYA DEL REY,0.3394076977827534
1998,2,POINT LOMA,0.3158033894457547
1998,2,PORT HUENEME,0.36311508066438397
1998,2,PRINCETON / HALF MOON BAY,0.44493173042260914
1998,2,REDONDO BEACH,0.3360064154907539
1998,2,SAN DIEGO,0.31109541810299984
1998,2,SAN FRANCISCO,0.4554447503439311
1998,2,SAN PEDRO,0.3294267693242228
1998,2,SANTA BARBARA,0.37295125021922343
1998,2,SANTA CRUZ,0.39619099252990314
1998,2,SANTA MONICA,0.3394076977827534
1998,2,TERMINAL ISLAND,0.32816956934607056
1998,2,TOMALES BAY,0.4512179669524942
1998,2,VENTURA,0.3683046065053683
1998,2,WESTPORT,0.12356743452899202
1998,2,WINCHESTER BAY,0.20500223524417485
1998,3,ASTORIA,0.35184501848343275
1998,3,AVALON,0.37781281308024894
1998,3,BERKELEY,0.577305663449149
1998,3,BODEGA BAY,0.4862240854807882
1998,3,CHARLESTON (COOS BAY),0.34131116556224
1998,3,CRESCENT CITY,0.4053165722060774
1998,3,DANA POINT,0.3759388029575348
1998,3,FORT BRAGG,0.4595340278995893
1998,3,HUNTINGTON BEACH,0.3849272349572951
1998,3,ILWACO,0.3523099072774251
1998,3,LONG BEACH,0.3861051814901539
1998,3,LOS ANGELES,0.3859295697242201
1998,3,MISSION BAY,0.34646458806597585
1998,3,MONTEREY,0.5041309260991447
1998,3,MORRO BAY,0.46215884800487794
1998,3,MOSS LANDING,0.509947230231591
1998,3,"NATIONAL CITY",0.34664661805117436
1998,3,NEWPORT,0.3524875487342025
1998,3,NEWPORT BEACH,0.37973721031219726
1998,3,OCEANSIDE,0.35407846258532616
1998,3,OXNARD,0.4293708750920064
1998,3,PLAYA DEL REY,0.40869805310835844
1998,3,POINT LOMA,0.34638971489780607
1998,3,PORT HUENEME,0.4293642232030862
1998,3,PRINCETON / HALF MOON BAY,0.5398648253388505
1998,3,REDONDO BEACH,0.4020359208869702
1998,3,SAN DIEGO,0.3461012763895869
1998,3,SAN FRANCISCO,0.564703840534467
1998,3,SAN PEDRO,0.3872289217571176
1998,3,SANTA BARBARA,0.4336730706566176
1998,3,SANTA CRUZ,0.5163271819177921
1998,3,SANTA MONICA,0.40869805310835844
1998,3,TERMINAL ISLAND,0.3859295697242201
1998,3,TOMALES BAY,0.51561060688188
1998,3,VENTURA,0.42630445037019965
1998,3,WESTPORT,0.31533027712479816
1998,3,WINCHESTER BAY,0.34159847164408347
1998,4,ASTORIA,0.3742932115395864
1998,4,AVALON,0.44468548369745836
1998,4,BERKELEY,0.5700198590755463
1998,4,BODEGA BAY,0.4531584236006706
1998,4,CHARLESTON (COOS BAY),0.3101122685289257
1998,4,CRESCENT CITY,0.32792701203656455
1998,4,DANA POINT,0.4320589541433713
1998,4,FORT BRAGG,0.41720773154689417
1998,4,HUNTINGTON BEACH,0.46508857331673303
1998,4,ILWACO,0.3756745234131813
1998,4,LONG BEACH,0.46927581621192355
1998,4,LOS ANGELES,0.4695480986503558
1998,4,MISSION BAY,0.4039278154833275
1998,4,MONTEREY,0.5286761602724505
1998,4,MORRO BAY,0.555199385155626
1998,4,MOSS LANDING,0.5303280251307619
1998,4,"NATIONAL CITY",0.4012974635861014
1998,4,NEWPORT,0.29916306147822225
1998,4,NEWPORT BEACH,0.435932055413723
1998,4,OCEANSIDE,0.4116664533217748
1998,4,OXNARD,0.5600589858610078
1998,4,PLAYA DEL REY,0.5119064429100009
1998,4,POINT LOMA,0.4024062200524341
1998,4,PORT HUENEME,0.561138035014443
1998,4,PRINCETON / HALF MOON BAY,0.5472759965741844
1998,4,REDONDO BEACH,0.5003408410826569
1998,4,SAN DIEGO,0.4007895287172294
1998,4,SAN FRANCISCO,0.5755494228039665
1998,4,SAN PEDRO,0.4718730381114887
1998,4,SANTA BARBARA,0.5772983914735366
1998,4,SANTA CRUZ,0.5359206909272406
1998,4,SANTA MONICA,0.5119064429100009
1998,4,TERMINAL ISLAND,0.4695480986503558
1998,4,TOMALES BAY,0.48267263891299567
1998,4,VENTURA,0.5623677369485907
1998,4,WESTPORT,0.32484476458808603
1998,4,WINCHESTER BAY,0.30184047153239607
1998,5,ASTORIA,0.5816314098591445
1998,5,AVALON,0.401427484399338
1998,5,BERKELEY,0.6217817362758421
1998,5,BODEGA BAY,0.5392858572211809
1998,5,CHARLESTON (COOS BAY),0.449963926612812
1998,5,CRESCENT CITY,0.47460131374314724
1998,5,DANA POINT,0.3674417824736304
1998,5,FORT BRAGG,0.5218476659611534
1998,5,HUNTINGTON BEACH,0.384488452269185
1998,5,ILWACO,0.5819565698166671
1998,5,LONG BEACH,0.3885918292509477
1998,5,LOS ANGELES,0.38957017547710143
